archivo,tabla,columna,valor
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236315
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236321
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236328
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236329
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236338
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236340
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236347
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236358
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236385
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236388
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236396
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236413
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236422
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236429
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236430
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236431
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236436
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236441
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236449
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236450
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236451
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236467
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236469
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236473
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236507
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7236529
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7320043
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7320994
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326201
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326232
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326236
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326242
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326245
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326267
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326289
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326327
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326335
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326337
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326354
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326402
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326428
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326437
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326448
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326457
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT7326484
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8110043
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8110073
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8110093
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8115766
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116231
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116250
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116316
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116384
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116408
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116420
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116421
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116453
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116464
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116478
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116479
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116485
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8116487
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8126390
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8126476
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8126477
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8126532
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8210013
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8310013
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT8316486
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9190023
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9190994
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9196386
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9196499
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9210994
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9216210
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9216397
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9226281
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9226296
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9226344
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9236294
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CAT9236371
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CATAG99999
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CATO116308
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0111458
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0111459
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0116501
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0116509
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0116534
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0121380
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0121381
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0121382
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0126356
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0126504
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0140995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0220995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE0410995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE2110995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE2146299
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE2146533
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE2310995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4110995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4120995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4130995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4131393
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4140995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4150995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4180995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE4190995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE5210995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6110995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6111397
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6111399
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6121398
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6126305
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE6130995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7110995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7111409
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7111411
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7116510
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7120995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7121412
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7121414
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7131416
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7131420
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7136357
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7136518
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7140995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7210995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7211385
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7211402
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7216214
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7230995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231430
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231431
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231432
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231435
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231436
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231437
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231438
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7231439
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7236503
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7236515
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7240995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7320995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321442
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321444
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321446
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321447
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321448
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE7321449
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE8110995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE8111452
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE8210995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE9130995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTE9190995
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,CTEAG99999
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF0140011
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF2110004
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF2110005
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF2120072
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF2136117
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF2136631
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF3220007
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF3226143
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4116162
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4116633
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4126632
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4130008
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4130010
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4136634
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4140013
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4140196
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4146118
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF4166637
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF6116163
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPF7310023
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPFAG99999
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0110025
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0111349
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0116109
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0120026
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0120046
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0120076
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0120122
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121124
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121125
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121126
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121128
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121129
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0121132
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0126071
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0126102
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0126601
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0136128
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0140035
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0140177
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0141122
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0141341
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0141342
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0146084
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0220075
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0221218
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0226086
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0226111
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0226174
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0310092
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0310096
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0310097
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0310101
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0310102
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311350
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311351
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311353
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311354
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311355
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311356
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311357
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311358
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311359
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311360
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0311361
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0316154
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0316156
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0316157
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0316158
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0316160
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0320226
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0321362
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0326087
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT0326088
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT1991023
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110078
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110105
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110143
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110197
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110216
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2110217
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111035
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111039
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111046
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111047
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111050
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111051
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2111093
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2116565
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2116574
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2116600
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2120191
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2121043
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2121044
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2121049
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2121271
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2126103
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2130064
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2130085
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2130086
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2136567
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2140028
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2151063
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2311025
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2311026
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT2316584
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3141069
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3210198
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3211086
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3211087
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3211088
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3211089
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3216599
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3220034
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3220164
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3220186
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3221073
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3221076
